product_id,gear_name,brand,categories,sub_categories,color,price,num_images,short_description,description
946589,Quad Boss QB Winch 5000 Lb,Quad Boss,,Brands/Quad Boss,,404.55,4,"Take the worry out of your next ride with the comfort and security of knowing you can get yourself out of a tricky situation. The QuadBoss three-stagemetal-planetary gear system allows for a much faster line speed. The heavy duty, electric permanent magnetic motor will not leave you stranded when you need it most. The available Dyneema Rope or wire cable line comes in a 50 foot length to give you plenty of distance to work with.","QuadBoss QB Winch 5000 Lb Take the worry out of your next ride with the comfort and security of knowing you can get yourself out of a tricky situation. The QuadBoss three-stagemetal-planetary gear system allows for a much faster line speed. The heavy duty, electric permanent magnetic motor will not leave you stranded when you need it most. The available Dyneema Rope or wire cable line comes in a 50 foot length to give you plenty of distance to work with. Features: 3 Stage metal planetary gear system for fast line speed Low electric current Aluminum engagement lever Automatic load-holding self locking brake Power in & power out Free spooling Sealed & water resistant 1/4"" safety hook Corded remote 3.8 HP heavy duty electric permanent magnetic motor Dyneema Rope Model Hawse fairlead (*Dyneema Rope model only) 50' of 1/4"" Dyneema rope Wire Cable Model Roller fairlead 50' of 1/"" aircraft cable Rated line to pull 5000 lbs. Note: QuadBoss model specific mount kits and accessories sold separately"
946648,SuperSprox Front Sprocket Kawasaki KLR650 / KLX650 / KL650 1990-2018,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,29.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket Kawasaki KLR650 / KLX650 / KL650 SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946650,SuperSprox Front Sprocket Gas Gas / Sherco 125cc-450cc 2003-2019,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,19.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket Gas Gas / Sherco 125cc-450cc SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946651,SuperSprox Front Sprocket Honda CRF250R / CRF250RX 2018-2021,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,24.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket Honda CRF250R / CRF250RX SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946652,SuperSprox Front Sprocket KTM / Husqvarna 60cc-65cc 1998-2020,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,17.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket KTM / Husqvarna 60cc-65cc SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946653,Big Gun ECO Slip-On Exhaust Polaris RZR 570 2013-2017,Big Gun,,Parts/Motorcycle Parts/Exhaust,,298.99,1,"ECO series is for the price-conscious rider that wants to get every ounce of power out of their motor without breaking the bank. Offered as only slip-ons, the ECO series is affordable yet powerful. The ECO series is built to the same rigorous standards as the rest of our lineup and does not skimp on quality, performance or sound.","Big Gun ECO Slip-On Exhaust Polaris RZR 570 ECO series is for the price-conscious rider that wants to get every ounce of power out of their motor without breaking the bank. Offered as only slip-ons, the ECO series is affordable yet powerful. The ECO series is built to the same rigorous standards as the rest of our lineup and does not skimp on quality, performance or sound. Features: Economically priced slip on exhaust 6061 brushed aluminum muffler housing 304 stainless steel mid pipe Black powder coated stainless steel end tip Much lighter than stock Increased horsepower and torque Removable screen-type spark arrestor included Handmade in the USA"
946654,Big Gun EVO M Full System Exhaust Polaris Outlaw / Sportsman 2015-2020,Big Gun,,Parts/Motorcycle Parts/Exhaust,Polished,285.99,2,"EVO M series has been a Big Gun staple for over a decade. Though there have been changes and improvements over the years, the goal has always been to produce noticeable performance gains. The deep and throaty tone is sure to make even a grown man feel like a kid again. EVO M series is the perfect exhaust for kids (or adults) looking to get more power and sound out of their machine.","Big Gun EVO M Full System Exhaust Polaris Outlaw / Sportsman EVO M series has been a Big Gun staple for over a decade. Though there have been changes and improvements over the years, the goal has always been to produce noticeable performance gains. The deep and throaty tone is sure to make even a grown man feel like a kid again. EVO M series is the perfect exhaust for kids (or adults) looking to get more power and sound out of their machine. Features: Hard anodized specialty aluminum muffler TIG welded 304 stainless steel mid pipe / head pipe Red powder coated stainless steel end tip Lighter than stock exhaust system Significant horsepower and torque gains Sleek muffler design allows for maximum clearance Removable screen-type spark arrestor included Handmade in the USA"
946655,Bolt Hardware Full Plastics Fastener Kit Honda 250cc-450cc 2009-2019,Bolt Hardware,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,"Parts/Motorcycle Parts/Body, Fairing & Fender",,19.99,1,"The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. ","Bolt Hardware Full Plastics Fastener Kit Honda 250cc-450cc The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. Features: Easy and affordable OEM quality replacement hardware Replaces striped or worn body work hardware Perfect addition to any tool box Note: Images are for reference only, actual kits will vary per make and model."
946656,New Rage Cycles LED Front Turn Signals Ducati Monster 937 / 937 Plus 2021-2022,New Rage Cycles,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Lighting,Parts/Motorcycle Parts,,125.0,6,Switch out those bulky stock lollipop turn signals for these lean and mean LEDs from NRC.,"New Rage Cycles LED Front Turn Signals Ducati Monster 937 / 937 Plus The New Rage front turn signals will replace the stock lollipop signals, and offer you a sleek, yet substantially bright replacement. These plug and play turn signals use 1mm LEDs with CNC machined polycarbonate lenses. Features: CNC machined polycarbonate lenses Sold as a pair Made in the USA"
946657,Bolt Hardware Full Plastics Fastener Kit Honda CRF250R / CRF450R 2005-2018,Bolt Hardware,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,"Parts/Motorcycle Parts/Body, Fairing & Fender",,24.99,1,"The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. ","Bolt Hardware Full Plastics Fastener Kit Honda CRF250R / CRF450R The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. Features: Easy and affordable OEM quality replacement hardware Replaces striped or worn body work hardware Perfect addition to any tool box Note: Images are for reference only, actual kits will vary per make and model."
946660,Big Gun EVO U Full System Exhaust Yamaha Viking 700 2014-2020,Big Gun,,Parts/Motorcycle Parts/Exhaust,,616.44,1,"With its deep and throaty tone, the EVO U series surely doesn’t disappoint. Designed specifically for utility ATV’s, sport utility ATV’s and Side x Sides, the EVO U series is not for the faint of heart when it comes to raw power and sound. If you are looking to change up your stock exhaust for something that sounds nothing short of pure-power, look no further.","Big Gun EVO U Full System Exhaust Yamaha Viking 700 With its deep and throaty tone, the EVO U series surely doesn’t disappoint. Designed specifically for utility ATV’s, sport utility ATV’s and Side x Sides, the EVO U series is not for the faint of heart when it comes to raw power and sound. If you are looking to change up your stock exhaust for something that sounds nothing short of pure-power, look no further. Features: High-temp black thermal coated oval shaped aluminum muffler TIG welded reinforced muffler bracket(s) 304 stainless steel mid pipe & head pipe(s) Black powder coated stainless steel end tip Much lighter than stock Massive horsepower and torque gains Sleek muffler design allows for maximum clearance Removable screen-type spark arrestor included Vortex Quiet Insert included Handmade in the USA"
946661,Bolt Hardware Full Plastics Fastener Kit Husqvarna 50cc-501cc 2014-2020,Bolt Hardware,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,"Parts/Motorcycle Parts/Body, Fairing & Fender",,19.99,1,"The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. ","Bolt Hardware Full Plastics Fastener Kit Husqvarna 50cc-501cc The Bolt Full Plastic Fastener Kits have been carefully researched and designed to include all fasteners, shoulder bolts and aluminum bushings needed to replace fork guards, fenders, number plates, radiator shrouds and seat hardware. Features: Easy and affordable OEM quality replacement hardware Replaces striped or worn body work hardware Perfect addition to any tool box Note: Images are for reference only, actual kits will vary per make and model."
946663,SuperSprox Front Sprocket KTM / Husqvarna 50cc 1997-2020,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,19.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket KTM / Husqvarna 50cc SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946664,Shark EVO GT SEAN Helmet,Shark Helmets,Vehicles & Parts / Vehicle Parts & Accessories / Vehicle Safety & Security / Motorcycle Protective Gear / Motorcycle Helmets,Riding Gear,White/Matte Black/Red,529.99,8,"While a group of sharks may be called a 'shiver' the Shark EVO GT Helmet won't leave you out in the cold! The EVO GT is the premium grand touring model of the ever-popular Shark EVO helmet. While most other modular helmets have a chin bar that flips up only to catch wind and throw off the balance of the helmet. The EVO GT's chin bar flips all the way from front to back, keeping the weight of the helmet low and the chin bar out of wind gusts. In addition, Shark's patented Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard.","Shark EVO GT SEAN Helmet While a group of sharks may be called a 'shiver' the Shark EVO GT Helmet won't leave you out in the cold! The EVO GT is the premium grand touring model of the ever-popular Shark EVO helmet. While most other modular helmets have a chin bar that flips up only to catch wind and throw off the balance of the helmet. The EVO GT's chin bar flips all the way from front to back, keeping the weight of the helmet low and the chin bar out of wind gusts. In addition, Shark's patented Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard. Features: Injected thermoplastic shell Compact aerodynamic profile 2 shell sizes (XS-MD, LG-XL) Multiple density EPS Premium ventilation with 3 air inlets and 2 air extractors Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard Premium optical quality VZ 250 face shield Pinlock 120 Max Vision lens included Internal sunshield Removable and washable Microtech cheek pads Eyeglasses friendly interior Micrometric ring strap Retractable breath guard ECE certified"
946666,Big Gun EVO U Slip-On Exhaust Arctic Cat Wildcat Trail / Sport 2014-2019,Big Gun,,Parts/Motorcycle Parts/Exhaust,,390.99,2,"With its deep and throaty tone, the EVO U series surely doesn’t disappoint. Designed specifically for utility ATV’s, sport utility ATV’s and Side x Sides, the EVO U series is not for the faint of heart when it comes to raw power and sound. If you are looking to change up your stock exhaust for something that sounds nothing short of pure-power, look no further.","Big Gun EVO U Slip-On Exhaust Arctic Cat Wildcat Trail / Sport With its deep and throaty tone, the EVO U series surely doesn’t disappoint. Designed specifically for utility ATV’s, sport utility ATV’s and Side x Sides, the EVO U series is not for the faint of heart when it comes to raw power and sound. If you are looking to change up your stock exhaust for something that sounds nothing short of pure-power, look no further. Features: High-temp black thermal coated oval shaped aluminum muffler TIG welded reinforced muffler bracket(s) 304 stainless steel mid pipe Black powder coated stainless steel end tip Much lighter than stock Massive horsepower and torque gains Sleek muffler design allows for maximum clearance Removable screen-type spark arrestor included Vortex Quiet Insert included Handmade in the USA"
946677,SuperSprox Front Sprocket KTM / Husqvarna 85cc-105cc 2004-2020,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,24.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket KTM / Husqvarna 85cc-105cc SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946685,SuperSprox Front Sprocket Honda CRF110F 2013-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,17.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket Honda CRF110F SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946686,Quad Boss Winch Accessory Kit,Quad Boss,,Brands/Quad Boss,,26.99,1,,"Quad Boss Winch Accessory Kit Get everything you could need to accompany your winch in one convenient package. Features: 8,000 lbs. snatch block 1/2"" D-Shackle 8 ft. of 1"" tree trunk protector Tool bag"
946687,Quad Boss Winch Wireless Remote,Quad Boss,,Brands/Quad Boss,,73.99,1,,Quad Boss Winch Wireless Remote Replacement wireless remote for Quad Boss winch systems. Features: Wireless remote Direct plug & play to original Quad Boss equipment
946697,SuperSprox Front Sprocket Honda CRF125F / CRF125F Big Wheel,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,19.95,1,Decades of race experience makes SuperSprox one of the most elite sprocket suppliers on the planet.,SuperSprox Front Sprocket Honda CRF125F / CRF125F Big Wheel SuperSprox has made a name for themselves supplying OEMs and factory race teams since the 60s. Each of their front sprockets is made from EN36c case hardened (carbon free) alloy steel with an exceptionally hard surface coating that reduces friction while improving power and component longevity. These front sprockets are the very same ones Supersprox supplys to their top-level race teams. Features: Case hardened EN36c (carbon free) alloy steel construction Ultra hard surface layer (60HRC @ .5mm) reduces friction to prevent power loss Fully lightened with radial holes for most applications The very same sprockets used by SuperSprox's professional race teams Off road applications feature grooved teeth to prevent dirt buildup Retains stock pitch
946698,SuperSprox Steel Rear Sprocket / Off Road Honda XR100R / CRF100F / CRF125F 1985-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket / Off Road Honda XR100R / CRF100F / CRF125F / CRF100F Big Wheel For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946699,Shark EVO GT ENCKE Helmet,Shark Helmets,Vehicles & Parts / Vehicle Parts & Accessories / Vehicle Safety & Security / Motorcycle Protective Gear / Motorcycle Helmets,Riding Gear,Matte Grey/Blue/Black,529.99,16,"While a group of sharks may be called a 'shiver' the Shark EVO GT Helmet won't leave you out in the cold! The EVO GT is the premium grand touring model of the ever-popular Shark EVO helmet. While most other modular helmets have a chin bar that flips up only to catch wind and throw off the balance of the helmet. The EVO GT's chin bar flips all the way from front to back, keeping the weight of the helmet low and the chin bar out of wind gusts. In addition, Shark's patented Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard.","Shark EVO GT ENCKE Helmet While a group of sharks may be called a 'shiver' the Shark EVO GT Helmet won't leave you out in the cold! The EVO GT is the premium grand touring model of the ever-popular Shark EVO helmet. While most other modular helmets have a chin bar that flips up only to catch wind and throw off the balance of the helmet. The EVO GT's chin bar flips all the way from front to back, keeping the weight of the helmet low and the chin bar out of wind gusts. In addition, Shark's patented Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard. Features: Injected thermoplastic shell Compact aerodynamic profile 2 shell sizes (XS-MD, LG-XL) Multiple density EPS Premium ventilation with 3 air inlets and 2 air extractors Auto up/Auto down system allows the face shield to automatically lift when raising or lowering the chin guard Premium optical quality VZ 250 face shield Pinlock 120 Max Vision lens included Internal sunshield Removable and washable Microtech cheek pads Eyeglasses friendly interior Micrometric ring strap Retractable breath guard ECE certified"
946700,SuperSprox Steel Rear Sprocket / Off Road Honda XR50R / CRF50F 2000-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket / Off Road Honda XR50R / CRF50F For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946701,SuperSprox Steel Rear Sprocket Honda XR / CRF 70cc-110cc 1997-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket Honda XR70R / CRF70F / XR80R / CRF80F / CRF110F For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946702,SuperSprox Steel Rear Sprocket Yamaha TTR125 / L / E / LE 2002-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket Yamaha TTR125 / TTR125L / TTR125E / TTR125LE For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946703,SuperSprox Steel Rear Sprocket Kawasaki KLX110 / L / R / RL / Suzuki DR-Z110 2002-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket Kawasaki KLX110 / KLX110L / KLX110R / KLX110RL / Suzuki DR-Z110 For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946704,SuperSprox Steel Rear Sprocket Yamaha 50cc-110cc 1983-2022,SuperSprox,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Transmission & Drivetrain Parts,Parts/Motorcycle Parts/Drive & Transmission,,39.95,1,SuperSprox Steel Sprockets are some of the longest lasting in the business thanks to a unique three-coat finish and extra thick teeth.,"SuperSprox Steel Rear Sprocket Yamaha 50cc-110cc For demanding riders on high powered race machinery, lightweight steel sprockets represent an ideal combination of longevity and performance. SuperSprox steel sprockets feature thicker teeth than comparable sprockets, resulting in greater component life and better engagement with the drive chain. One of the many tricks up this steel sprocket's sleeve is SuperSprox's Tri-Zinc coating technology that utilizes three distinct coatings for a trifecta of high performance, longevity and good looks. First, the sprocket is coated in a mixture of silver and nickle, which fights corrosion. The second step in the coating process is a black passivation that fills the micro pores in the steel's surface, ensuring abrasive rust and road debris aren't able to become lodged in between your drive components for long enough to cause serious damage. Finally, the steel is finished with a slick, smooth top coat that helps keep it clean and looking good for years to come. Features: Steel construction CAD designed and laser cut Tri-Zinc plated (3 individual finishing coats with unique properties) Extra thick, long lasting sprocket teeth Lightened core reduces rotating mass by as much as 20% Retains stock pitch Note: Images are for reference only, actual sprocket may vary depending on make and model."
946707,P3 Universal Carbon Fiber 4-Stroke Heat Shield,P3,Vehicles & Parts / Vehicle Parts & Accessories,Parts/Motorcycle Parts,,69.95,3,Keep your header pristine and your pants un-melted with P3's Universal Heat Shield. This trick piece of carbon fiber comes with all of the necessary hardware to mount up to a bare header pipe. ,"P3 Universal Carbon Fiber 4-Stroke Heat Shield Keep your header pristine and your pants un-melted with P3's Universal Heat Shield. This trick piece of carbon fiber comes with all of the necessary hardware to mount up to a bare header pipe. Features: Carbon, Fiberglass and Dupont™ Kevlar® composites for super high impact strength Special blend of high temperature resins for long life and high strength Hi-strength clear coat for great looking carbon Special DEI Hi temp Coating on under side to resist temperatures up to 1500 degrees Fahrenheit Heat shield ships without holes so you can drill your own for a perfect fit Includes instructions, mounting hardware and an optional P3 decal Made in the USA Note: Requires drilling holes in carbon shield."
